,時間,ソアリン,"トイ・
ストーリ
・マニア","タワー・
オブ・
テラー","センター
・オブ・
ジアース","インディ
ジョー
ンズ","レイジング
スピリッツ","マジック
ランプ
シアター","タートル
・トーク",曜日_数値,曜日,休日
0,2022-08-15 13:45:00,120,100,100,75,50,45,25,40,0,Monday,False
0,2022-08-15 14:00:00,130,100,100,75,55,45,30,35,0,Monday,False
0,2022-08-15 14:15:00,130,110,100,75,65,45,30,35,0,Monday,False
0,2022-08-15 14:30:00,130,130,90,75,65,45,30,50,0,Monday,False
0,2022-08-15 14:45:00,140,125,90,75,60,55,35,45,0,Monday,False
0,2022-08-15 15:00:00,140,120,90,75,60,55,20,45,0,Monday,False
0,2022-08-15 15:15:00,140,100,100,75,50,50,25,35,0,Monday,False
0,2022-08-15 15:30:00,140,100,100,80,55,50,25,40,0,Monday,False
0,2022-08-15 15:45:00,140,100,100,80,50,50,30,35,0,Monday,False
0,2022-08-15 16:00:00,130,100,110,75,50,50,20,35,0,Monday,False
0,2022-08-15 16:15:00,140,100,100,70,50,45,20,45,0,Monday,False
0,2022-08-15 16:30:00,140,100,100,70,50,45,25,50,0,Monday,False
0,2022-08-15 16:45:00,140,115,100,70,50,45,40,45,0,Monday,False
0,2022-08-15 17:00:00,140,110,100,60,50,45,35,35,0,Monday,False
0,2022-08-15 17:15:00,140,110,100,60,50,40,25,30,0,Monday,False
0,2022-08-15 17:30:00,145,115,100,65,50,40,20,30,0,Monday,False
0,2022-08-15 17:45:00,145,105,100,65,50,40,15,30,0,Monday,False
0,2022-08-15 18:00:00,160,110,110,70,50,45,30,45,0,Monday,False
0,2022-08-15 18:15:00,155,110,90,70,50,50,15,35,0,Monday,False
0,2022-08-15 18:30:00,145,95,100,70,50,40,20,45,0,Monday,False
0,2022-08-15 18:45:00,140,95,100,65,45,45,25,30,0,Monday,False
0,2022-08-15 19:00:00,135,95,100,60,45,45,25,25,0,Monday,False
0,2022-08-15 19:15:00,130,95,100,60,45,40,15,20,0,Monday,False
0,2022-08-15 19:30:00,0,95,100,60,45,40,20,35,0,Monday,False
0,2022-08-15 19:45:00,0,85,0,60,45,40,20,35,0,Monday,False
0,2022-08-15 20:00:00,0,0,0,60,40,40,0,30,0,Monday,False
0,2022-08-15 20:15:00,0,0,0,60,35,30,0,30,0,Monday,False
0,2022-08-15 20:30:00,0,0,0,0,25,0,0,20,0,Monday,False
0,2022-08-15 20:45:00,0,0,0,0,0,0,0,0,0,Monday,False
0,2022-08-16 09:00:00,190,140,120,60,20,5,0,0,1,Tuesday,False
0,2022-08-16 09:15:00,180,130,130,70,25,5,0,0,1,Tuesday,False
0,2022-08-16 09:30:00,160,130,120,80,50,30,0,0,1,Tuesday,False
0,2022-08-16 09:45:00,170,130,120,75,60,45,0,0,1,Tuesday,False
0,2022-08-16 10:00:00,155,125,110,75,60,50,5,15,1,Tuesday,False
0,2022-08-16 10:15:00,150,120,110,75,60,50,25,15,1,Tuesday,False
0,2022-08-16 10:30:00,145,100,100,70,55,50,20,35,1,Tuesday,False
0,2022-08-16 10:45:00,125,100,90,70,50,50,25,20,1,Tuesday,False
0,2022-08-16 11:00:00,115,90,70,70,45,45,15,20,1,Tuesday,False
0,2022-08-16 11:15:00,105,90,70,65,55,40,15,20,1,Tuesday,False
0,2022-08-16 11:30:00,110,90,80,65,45,40,15,20,1,Tuesday,False
0,2022-08-16 11:45:00,110,80,80,60,40,40,20,25,1,Tuesday,False
0,2022-08-16 12:00:00,90,70,80,65,40,35,25,25,1,Tuesday,False
0,2022-08-16 12:15:00,90,75,80,60,40,35,25,20,1,Tuesday,False
0,2022-08-16 12:30:00,100,80,80,65,40,40,25,15,1,Tuesday,False
0,2022-08-16 12:45:00,110,70,70,60,45,45,15,20,1,Tuesday,False
0,2022-08-16 13:00:00,110,100,70,50,45,40,15,35,1,Tuesday,False
0,2022-08-16 13:15:00,100,90,70,45,45,40,20,20,1,Tuesday,False
0,2022-08-16 13:30:00,100,80,70,50,45,30,20,20,1,Tuesday,False
0,2022-08-16 13:45:00,90,75,80,55,40,30,20,20,1,Tuesday,False
0,2022-08-16 14:00:00,90,65,80,60,40,35,25,20,1,Tuesday,False
0,2022-08-16 14:15:00,95,75,80,60,50,35,15,20,1,Tuesday,False
0,2022-08-16 14:30:00,100,100,70,55,45,35,15,20,1,Tuesday,False
0,2022-08-16 14:45:00,110,100,70,55,45,45,20,25,1,Tuesday,False
0,2022-08-16 15:00:00,100,90,70,50,35,40,20,20,1,Tuesday,False
0,2022-08-16 15:15:00,100,90,70,50,40,35,25,25,1,Tuesday,False
0,2022-08-16 15:30:00,100,80,75,50,35,35,25,25,1,Tuesday,False
0,2022-08-16 15:45:00,90,80,75,45,35,35,15,30,1,Tuesday,False
0,2022-08-16 16:00:00,90,80,70,45,40,35,15,30,1,Tuesday,False
0,2022-08-16 16:15:00,90,70,70,45,40,35,25,20,1,Tuesday,False
0,2022-08-16 16:30:00,100,70,75,50,35,35,25,35,1,Tuesday,False
0,2022-08-16 16:45:00,100,70,75,45,35,35,15,35,1,Tuesday,False
0,2022-08-16 17:00:00,110,70,80,40,35,35,30,20,1,Tuesday,False
0,2022-08-16 17:15:00,115,70,80,40,35,30,20,20,1,Tuesday,False
0,2022-08-16 17:30:00,115,70,70,50,35,30,20,20,1,Tuesday,False
0,2022-08-16 17:45:00,115,70,70,50,30,30,25,20,1,Tuesday,False
0,2022-08-16 18:00:00,130,80,80,50,35,35,15,25,1,Tuesday,False
0,2022-08-16 18:15:00,130,85,80,45,35,35,20,30,1,Tuesday,False
0,2022-08-16 18:30:00,125,75,80,40,35,40,20,30,1,Tuesday,False
0,2022-08-16 18:45:00,120,70,80,40,30,30,20,30,1,Tuesday,False
0,2022-08-16 19:00:00,110,80,90,0,30,35,25,25,1,Tuesday,False
0,2022-08-16 19:15:00,100,80,90,0,30,35,15,20,1,Tuesday,False
0,2022-08-16 19:30:00,90,70,100,0,30,35,15,20,1,Tuesday,False
0,2022-08-16 19:45:00,0,70,0,0,25,35,20,20,1,Tuesday,False
0,2022-08-16 20:00:00,0,0,0,0,25,35,0,25,1,Tuesday,False
0,2022-08-16 20:15:00,0,0,0,0,30,35,0,20,1,Tuesday,False
0,2022-08-16 20:30:00,0,0,0,0,25,0,0,20,1,Tuesday,False
0,2022-08-16 20:45:00,0,0,0,0,0,0,0,15,1,Tuesday,False
0,2022-08-17 09:00:00,140,100,120,65,5,20,0,0,2,Wednesday,False
0,2022-08-17 09:15:00,130,100,130,65,25,25,0,0,2,Wednesday,False
0,2022-08-17 09:30:00,120,100,110,65,50,25,0,0,2,Wednesday,False
0,2022-08-17 09:45:00,110,95,80,65,50,40,0,0,2,Wednesday,False
0,2022-08-17 10:00:00,105,95,90,60,45,40,15,15,2,Wednesday,False
0,2022-08-17 10:15:00,105,110,80,60,45,40,20,20,2,Wednesday,False
0,2022-08-17 10:30:00,90,105,75,50,40,35,25,20,2,Wednesday,False
0,2022-08-17 10:45:00,85,85,60,45,40,35,25,20,2,Wednesday,False
0,2022-08-17 11:00:00,90,65,60,45,45,40,25,20,2,Wednesday,False
0,2022-08-17 11:15:00,90,60,70,45,50,35,15,15,2,Wednesday,False
0,2022-08-17 11:30:00,90,60,70,50,45,30,15,15,2,Wednesday,False
0,2022-08-17 11:45:00,85,65,65,50,40,25,20,15,2,Wednesday,False
0,2022-08-17 12:00:00,85,65,65,45,35,30,20,15,2,Wednesday,False
0,2022-08-17 12:15:00,75,65,55,45,40,30,20,15,2,Wednesday,False
0,2022-08-17 12:30:00,75,65,50,45,40,25,25,15,2,Wednesday,False
0,2022-08-17 12:45:00,75,60,50,50,35,30,15,15,2,Wednesday,False
0,2022-08-17 13:00:00,75,60,50,45,35,30,15,20,2,Wednesday,False
0,2022-08-17 13:15:00,75,60,55,45,30,30,15,20,2,Wednesday,False
0,2022-08-17 13:30:00,80,60,55,40,30,25,20,20,2,Wednesday,False
0,2022-08-17 13:45:00,75,65,55,40,30,30,25,20,2,Wednesday,False
0,2022-08-17 14:00:00,75,65,55,40,30,25,25,25,2,Wednesday,False
0,2022-08-17 14:15:00,75,65,60,40,30,25,15,20,2,Wednesday,False
0,2022-08-17 14:30:00,80,70,60,40,40,30,15,20,2,Wednesday,False
0,2022-08-17 14:45:00,80,75,65,35,40,30,15,35,2,Wednesday,False
0,2022-08-17 15:00:00,75,75,65,35,40,35,20,30,2,Wednesday,False
0,2022-08-17 15:15:00,75,75,70,40,35,30,25,25,2,Wednesday,False
0,2022-08-17 15:30:00,75,70,70,45,35,30,15,30,2,Wednesday,False
0,2022-08-17 15:45:00,75,70,70,45,35,25,15,30,2,Wednesday,False
0,2022-08-17 16:00:00,75,70,65,40,30,30,15,30,2,Wednesday,False
0,2022-08-17 16:15:00,75,70,65,30,25,30,25,20,2,Wednesday,False
0,2022-08-17 16:30:00,75,60,65,30,30,25,25,35,2,Wednesday,False
0,2022-08-17 16:45:00,75,60,65,35,35,25,15,20,2,Wednesday,False
0,2022-08-17 17:00:00,75,0,60,35,25,20,30,30,2,Wednesday,False
0,2022-08-17 17:15:00,85,0,60,40,25,10,20,20,2,Wednesday,False
0,2022-08-17 17:30:00,85,0,60,40,15,20,20,30,2,Wednesday,False
0,2022-08-17 17:45:00,85,0,75,35,20,25,25,20,2,Wednesday,False
0,2022-08-17 18:00:00,90,0,75,40,35,25,15,30,2,Wednesday,False
0,2022-08-17 18:15:00,90,0,75,40,35,35,20,30,2,Wednesday,False
0,2022-08-17 18:30:00,90,0,75,35,30,30,20,15,2,Wednesday,False
0,2022-08-17 18:45:00,90,0,75,40,30,30,25,15,2,Wednesday,False
0,2022-08-17 19:00:00,85,0,80,40,25,30,25,15,2,Wednesday,False
0,2022-08-17 19:15:00,80,0,80,35,20,25,15,20,2,Wednesday,False
0,2022-08-17 19:30:00,80,0,90,30,20,25,15,20,2,Wednesday,False
0,2022-08-17 19:45:00,70,0,65,30,20,25,20,20,2,Wednesday,False
0,2022-08-17 20:00:00,0,0,60,30,10,20,0,20,2,Wednesday,False
0,2022-08-17 20:15:00,0,0,0,30,10,20,0,15,2,Wednesday,False
0,2022-08-17 20:30:00,0,0,0,30,5,15,0,15,2,Wednesday,False
0,2022-08-17 20:45:00,0,0,0,20,5,5,0,20,2,Wednesday,False
0,2022-08-18 09:00:00,130,100,5,50,30,5,0,0,3,Thursday,False
0,2022-08-18 09:15:00,130,100,110,55,35,0,0,0,3,Thursday,False
0,2022-08-18 09:30:00,110,110,120,60,45,0,0,0,3,Thursday,False
0,2022-08-18 09:45:00,110,100,110,55,50,0,0,0,3,Thursday,False
0,2022-08-18 10:00:00,110,90,110,65,45,0,5,15,3,Thursday,False
0,2022-08-18 10:15:00,110,80,100,70,45,0,20,20,3,Thursday,False
0,2022-08-18 10:30:00,100,80,90,65,45,0,20,35,3,Thursday,False
0,2022-08-18 10:45:00,85,80,90,60,40,0,20,30,3,Thursday,False
0,2022-08-18 11:00:00,80,80,75,60,40,0,25,30,3,Thursday,False
0,2022-08-18 11:15:00,80,80,80,55,40,0,20,30,3,Thursday,False
0,2022-08-18 11:30:00,85,80,75,55,40,0,20,30,3,Thursday,False
0,2022-08-18 11:45:00,85,70,75,50,35,5,20,30,3,Thursday,False
0,2022-08-18 12:00:00,95,70,75,50,35,40,20,15,3,Thursday,False
0,2022-08-18 12:15:00,100,60,75,45,35,45,25,15,3,Thursday,False
0,2022-08-18 12:30:00,100,70,60,50,40,35,15,15,3,Thursday,False
0,2022-08-18 12:45:00,100,80,55,50,45,45,15,20,3,Thursday,False
0,2022-08-18 13:00:00,85,80,65,45,45,35,15,20,3,Thursday,False
0,2022-08-18 13:15:00,85,75,75,45,40,35,20,35,3,Thursday,False
0,2022-08-18 13:30:00,80,75,70,55,40,40,20,20,3,Thursday,False
0,2022-08-18 13:45:00,80,70,65,55,40,40,25,30,3,Thursday,False
0,2022-08-18 14:00:00,90,70,65,40,35,45,25,20,3,Thursday,False
0,2022-08-18 14:15:00,95,70,65,40,50,45,10,25,3,Thursday,False
0,2022-08-18 14:30:00,95,75,65,40,50,40,30,30,3,Thursday,False
0,2022-08-18 14:45:00,90,75,65,45,40,40,20,25,3,Thursday,False
0,2022-08-18 15:00:00,85,75,60,45,35,45,20,30,3,Thursday,False
0,2022-08-18 15:15:00,80,75,65,45,40,40,25,30,3,Thursday,False
0,2022-08-18 15:30:00,80,75,65,40,40,35,30,30,3,Thursday,False
0,2022-08-18 15:45:00,90,65,65,40,35,40,20,20,3,Thursday,False
0,2022-08-18 16:00:00,90,65,70,40,25,35,15,20,3,Thursday,False
0,2022-08-18 16:15:00,75,65,65,35,25,35,20,20,3,Thursday,False
0,2022-08-18 16:30:00,75,65,65,35,35,35,25,30,3,Thursday,False
0,2022-08-18 16:45:00,85,95,65,40,25,35,15,30,3,Thursday,False
0,2022-08-18 17:00:00,80,95,70,40,20,40,35,25,3,Thursday,False
0,2022-08-18 17:15:00,80,80,65,35,25,35,20,30,3,Thursday,False
0,2022-08-18 17:30:00,75,75,65,40,30,35,15,20,3,Thursday,False
0,2022-08-18 17:45:00,70,75,70,35,30,40,25,30,3,Thursday,False
0,2022-08-18 18:00:00,85,75,75,45,30,35,20,20,3,Thursday,False
0,2022-08-18 18:15:00,100,75,75,45,30,35,20,30,3,Thursday,False
0,2022-08-18 18:30:00,105,60,75,40,25,40,20,15,3,Thursday,False
0,2022-08-18 18:45:00,95,60,75,30,20,40,25,15,3,Thursday,False
0,2022-08-18 19:00:00,95,80,80,35,20,35,25,15,3,Thursday,False
0,2022-08-18 19:15:00,90,80,90,40,20,35,20,30,3,Thursday,False
0,2022-08-18 19:30:00,90,80,80,35,15,30,15,15,3,Thursday,False
0,2022-08-18 19:45:00,80,75,80,35,15,30,20,20,3,Thursday,False
0,2022-08-18 20:00:00,0,70,75,35,10,30,0,20,3,Thursday,False
0,2022-08-18 20:15:00,0,0,0,35,10,25,0,20,3,Thursday,False
0,2022-08-18 20:30:00,0,0,0,35,10,20,0,20,3,Thursday,False
0,2022-08-18 20:45:00,0,0,0,0,5,0,0,25,3,Thursday,False
0,2022-08-19 09:00:00,135,130,5,45,5,5,0,0,4,Friday,False
0,2022-08-19 09:15:00,140,120,110,50,20,5,0,0,4,Friday,False
0,2022-08-19 09:30:00,120,100,120,55,50,25,0,0,4,Friday,False
0,2022-08-19 09:45:00,120,95,120,60,50,40,0,0,4,Friday,False
0,2022-08-19 10:00:00,130,85,110,65,50,45,5,5,4,Friday,False
0,2022-08-19 10:15:00,115,85,100,70,45,40,15,20,4,Friday,False
0,2022-08-19 10:30:00,100,85,100,60,40,35,20,30,4,Friday,False
0,2022-08-19 10:45:00,90,85,90,60,40,35,20,30,4,Friday,False
0,2022-08-19 11:00:00,90,70,70,50,40,40,25,20,4,Friday,False
0,2022-08-19 11:15:00,90,70,65,45,40,35,15,30,4,Friday,False
0,2022-08-19 11:30:00,90,70,50,50,40,35,15,30,4,Friday,False
0,2022-08-19 11:45:00,100,70,50,50,35,30,15,20,4,Friday,False
0,2022-08-19 12:00:00,100,80,55,45,35,25,20,15,4,Friday,False
0,2022-08-19 12:15:00,90,80,70,45,35,25,20,15,4,Friday,False
0,2022-08-19 12:30:00,90,70,80,45,40,30,25,15,4,Friday,False
0,2022-08-19 12:45:00,90,60,90,40,40,30,25,20,4,Friday,False
0,2022-08-19 13:00:00,90,70,60,50,35,30,15,20,4,Friday,False
0,2022-08-19 13:15:00,90,70,60,50,35,25,20,30,4,Friday,False
0,2022-08-19 13:30:00,90,70,45,50,35,25,15,30,4,Friday,False
0,2022-08-19 13:45:00,90,70,45,40,30,30,25,15,4,Friday,False
0,2022-08-19 14:00:00,100,70,65,40,30,30,25,15,4,Friday,False
0,2022-08-19 14:15:00,90,70,65,40,45,30,15,20,4,Friday,False
0,2022-08-19 14:30:00,90,75,65,40,40,30,15,35,4,Friday,False
0,2022-08-19 14:45:00,90,70,65,40,35,35,15,20,4,Friday,False
0,2022-08-19 15:00:00,80,70,65,40,30,35,20,25,4,Friday,False
0,2022-08-19 15:15:00,80,65,70,40,35,30,25,30,4,Friday,False
0,2022-08-19 15:30:00,80,65,70,35,35,25,25,20,4,Friday,False
0,2022-08-19 15:45:00,80,65,65,35,30,30,15,20,4,Friday,False
0,2022-08-19 16:00:00,80,65,55,40,25,25,20,25,4,Friday,False
0,2022-08-19 16:15:00,80,65,55,35,25,30,20,30,4,Friday,False
0,2022-08-19 16:30:00,80,70,70,35,25,25,25,35,4,Friday,False
0,2022-08-19 16:45:00,90,70,75,35,25,25,15,30,4,Friday,False
0,2022-08-19 17:00:00,90,70,70,35,20,20,30,20,4,Friday,False
0,2022-08-19 17:15:00,95,65,60,35,20,25,20,20,4,Friday,False
0,2022-08-19 17:30:00,100,65,60,35,20,20,20,20,4,Friday,False
0,2022-08-19 17:45:00,95,75,65,35,25,20,25,20,4,Friday,False
0,2022-08-19 18:00:00,100,80,75,45,25,25,25,25,4,Friday,False
0,2022-08-19 18:15:00,100,80,75,40,25,30,25,35,4,Friday,False
0,2022-08-19 18:30:00,100,70,75,30,25,30,25,35,4,Friday,False
0,2022-08-19 18:45:00,85,65,80,30,25,25,25,15,4,Friday,False
0,2022-08-19 19:00:00,90,70,75,30,20,25,25,30,4,Friday,False
0,2022-08-19 19:15:00,90,75,60,30,15,25,15,30,4,Friday,False
0,2022-08-19 19:30:00,80,75,80,30,10,25,20,20,4,Friday,False
0,2022-08-19 19:45:00,80,70,80,30,10,20,20,25,4,Friday,False
0,2022-08-19 20:00:00,0,60,70,30,20,20,0,15,4,Friday,False
0,2022-08-19 20:15:00,0,0,0,30,15,15,0,15,4,Friday,False
0,2022-08-19 20:30:00,0,0,0,35,5,15,0,15,4,Friday,False
0,2022-08-19 20:45:00,0,0,0,0,5,15,0,25,4,Friday,False
0,2022-08-20 09:00:00,180,120,100,0,30,5,0,0,5,Saturday,False
0,2022-08-20 09:15:00,180,130,120,0,55,20,0,0,5,Saturday,False
0,2022-08-20 09:30:00,170,150,120,0,55,40,0,0,5,Saturday,False
0,2022-08-20 09:45:00,160,140,120,0,55,45,0,0,5,Saturday,False
0,2022-08-20 10:00:00,160,120,120,0,45,45,5,5,5,Saturday,False
0,2022-08-20 10:15:00,145,110,110,0,40,45,25,5,5,Saturday,False
0,2022-08-20 10:30:00,140,110,100,0,40,45,20,20,5,Saturday,False
0,2022-08-20 10:45:00,120,100,90,0,40,45,20,20,5,Saturday,False
0,2022-08-20 11:00:00,110,90,90,0,45,40,25,20,5,Saturday,False
0,2022-08-20 11:15:00,105,70,90,0,45,40,10,20,5,Saturday,False
0,2022-08-20 11:30:00,100,70,90,0,40,40,15,25,5,Saturday,False
0,2022-08-20 11:45:00,100,70,90,0,35,35,15,30,5,Saturday,False
0,2022-08-20 12:00:00,100,70,80,0,35,30,20,20,5,Saturday,False
0,2022-08-20 12:15:00,120,80,55,0,35,30,25,15,5,Saturday,False
0,2022-08-20 12:30:00,110,80,60,0,40,40,25,15,5,Saturday,False
0,2022-08-20 12:45:00,100,70,60,0,40,40,15,15,5,Saturday,False
0,2022-08-20 13:00:00,110,80,70,0,40,35,15,15,5,Saturday,False
0,2022-08-20 13:15:00,110,80,70,0,40,35,20,20,5,Saturday,False
0,2022-08-20 13:30:00,110,80,70,0,35,35,20,35,5,Saturday,False
0,2022-08-20 13:45:00,110,80,70,0,35,35,25,20,5,Saturday,False
0,2022-08-20 14:00:00,100,75,70,0,35,35,25,20,5,Saturday,False
0,2022-08-20 14:15:00,100,75,70,0,45,40,30,35,5,Saturday,False
0,2022-08-20 14:30:00,100,65,75,0,45,35,15,35,5,Saturday,False
0,2022-08-20 14:45:00,100,75,75,0,40,35,15,35,5,Saturday,False
0,2022-08-20 15:00:00,110,75,75,0,30,35,20,30,5,Saturday,False
0,2022-08-20 15:15:00,110,75,75,0,30,35,25,30,5,Saturday,False
0,2022-08-20 15:30:00,110,75,75,0,30,35,25,30,5,Saturday,False
0,2022-08-20 15:45:00,115,75,75,0,35,35,15,20,5,Saturday,False
0,2022-08-20 16:00:00,110,65,75,0,35,35,15,30,5,Saturday,False
0,2022-08-20 16:15:00,110,55,65,0,35,40,20,35,5,Saturday,False
0,2022-08-20 16:30:00,110,75,75,0,35,40,25,35,5,Saturday,False
0,2022-08-20 16:45:00,115,75,80,0,35,30,45,30,5,Saturday,False
0,2022-08-20 17:00:00,115,75,75,0,30,35,35,30,5,Saturday,False
0,2022-08-20 17:15:00,115,75,75,0,20,30,20,30,5,Saturday,False
0,2022-08-20 17:30:00,90,70,80,0,25,30,20,20,5,Saturday,False
0,2022-08-20 17:45:00,100,70,80,0,25,30,15,35,5,Saturday,False
0,2022-08-20 18:00:00,120,65,80,0,30,35,15,35,5,Saturday,False
0,2022-08-20 18:15:00,115,70,80,0,30,35,15,20,5,Saturday,False
0,2022-08-20 18:30:00,100,70,80,0,25,35,20,20,5,Saturday,False
0,2022-08-20 18:45:00,100,60,90,0,20,30,25,20,5,Saturday,False
0,2022-08-20 19:00:00,100,60,80,40,20,25,25,20,5,Saturday,False
0,2022-08-20 19:15:00,90,70,75,75,15,25,15,20,5,Saturday,False
0,2022-08-20 19:30:00,80,70,75,75,10,15,20,15,5,Saturday,False
0,2022-08-20 19:45:00,70,65,65,80,10,15,20,15,5,Saturday,False
0,2022-08-20 20:00:00,0,60,60,0,10,15,0,15,5,Saturday,False
0,2022-08-20 20:15:00,0,0,0,0,5,15,0,20,5,Saturday,False
0,2022-08-20 20:30:00,0,0,0,0,10,15,0,15,5,Saturday,False
0,2022-08-20 20:45:00,0,0,0,0,5,10,0,20,5,Saturday,False
0,2022-08-21 09:00:00,160,95,5,50,25,5,0,0,6,Sunday,False
0,2022-08-21 09:15:00,160,95,120,55,25,5,0,0,6,Sunday,False
0,2022-08-21 09:30:00,160,110,110,60,35,25,0,0,6,Sunday,False
0,2022-08-21 09:45:00,140,100,110,55,35,30,0,0,6,Sunday,False
0,2022-08-21 10:00:00,140,90,90,50,35,35,15,15,6,Sunday,False
0,2022-08-21 10:15:00,110,95,80,50,40,35,15,15,6,Sunday,False
0,2022-08-21 10:30:00,100,90,70,45,40,30,25,15,6,Sunday,False
0,2022-08-21 10:45:00,100,70,70,45,40,30,25,20,6,Sunday,False
0,2022-08-21 11:00:00,95,65,60,45,35,30,20,20,6,Sunday,False
0,2022-08-21 11:15:00,75,65,60,45,35,35,15,20,6,Sunday,False
0,2022-08-21 11:30:00,75,60,60,40,35,25,15,20,6,Sunday,False
0,2022-08-21 11:45:00,85,55,55,35,30,25,15,20,6,Sunday,False
0,2022-08-21 12:00:00,100,45,50,35,25,25,20,20,6,Sunday,False
0,2022-08-21 12:15:00,100,65,40,40,30,25,20,20,6,Sunday,False
0,2022-08-21 12:30:00,100,70,40,45,30,25,20,20,6,Sunday,False
0,2022-08-21 12:45:00,100,70,50,40,30,30,15,20,6,Sunday,False
0,2022-08-21 13:00:00,100,65,60,40,25,35,15,20,6,Sunday,False
0,2022-08-21 13:15:00,90,65,60,35,25,20,25,30,6,Sunday,False
0,2022-08-21 13:30:00,85,60,55,30,25,25,20,25,6,Sunday,False
0,2022-08-21 13:45:00,85,60,50,0,30,25,25,15,6,Sunday,False
0,2022-08-21 14:00:00,85,60,50,0,30,30,25,25,6,Sunday,False
0,2022-08-21 14:15:00,75,70,60,0,45,30,15,20,6,Sunday,False
0,2022-08-21 14:30:00,70,70,70,0,40,30,15,35,6,Sunday,False
0,2022-08-21 14:45:00,75,70,60,0,35,30,20,20,6,Sunday,False
0,2022-08-21 15:00:00,80,70,50,0,25,30,20,30,6,Sunday,False
0,2022-08-21 15:15:00,90,65,45,0,30,25,25,20,6,Sunday,False
0,2022-08-21 15:30:00,90,65,45,10,30,30,25,35,6,Sunday,False
0,2022-08-21 15:45:00,90,60,45,30,25,25,15,20,6,Sunday,False
0,2022-08-21 16:00:00,85,60,55,50,25,30,20,30,6,Sunday,False
0,2022-08-21 16:15:00,80,50,50,40,25,30,20,20,6,Sunday,False
0,2022-08-21 16:30:00,75,65,65,40,25,25,25,30,6,Sunday,False
0,2022-08-21 16:45:00,70,75,65,40,25,25,15,30,6,Sunday,False
0,2022-08-21 17:00:00,75,80,40,45,25,25,30,30,6,Sunday,False
0,2022-08-21 17:15:00,80,70,40,40,20,25,20,30,6,Sunday,False
0,2022-08-21 17:30:00,80,60,45,40,20,20,25,20,6,Sunday,False
0,2022-08-21 17:45:00,80,70,55,40,20,25,25,25,6,Sunday,False
0,2022-08-21 18:00:00,80,60,65,40,15,25,20,20,6,Sunday,False
0,2022-08-21 18:15:00,80,70,65,40,20,25,20,30,6,Sunday,False
0,2022-08-21 18:30:00,75,70,60,35,20,25,20,20,6,Sunday,False
0,2022-08-21 18:45:00,75,65,60,40,15,25,25,15,6,Sunday,False
0,2022-08-21 19:00:00,75,65,60,40,10,25,25,15,6,Sunday,False
0,2022-08-21 19:15:00,75,55,70,35,10,20,15,15,6,Sunday,False
0,2022-08-21 19:30:00,70,60,75,35,10,20,15,15,6,Sunday,False
0,2022-08-21 19:45:00,70,60,60,35,10,15,20,20,6,Sunday,False
0,2022-08-21 20:00:00,0,55,60,35,5,20,0,15,6,Sunday,False
0,2022-08-21 20:15:00,0,0,0,30,5,15,0,20,6,Sunday,False
0,2022-08-21 20:30:00,0,0,0,25,5,10,0,20,6,Sunday,False
0,2022-08-21 20:45:00,0,0,0,20,5,5,0,25,6,Sunday,False
0,2022-08-22 09:00:00,140,130,110,60,25,5,0,0,0,Monday,False
0,2022-08-22 09:15:00,130,130,100,65,30,10,0,0,0,Monday,False
0,2022-08-22 09:30:00,120,120,90,60,50,35,0,0,0,Monday,False
0,2022-08-22 09:45:00,120,110,90,55,55,45,0,0,0,Monday,False
0,2022-08-22 10:00:00,110,100,90,55,45,45,30,0,0,Monday,False
0,2022-08-22 10:15:00,110,80,90,55,45,45,20,0,0,Monday,False
0,2022-08-22 10:30:00,100,70,90,55,50,40,20,0,0,Monday,False
0,2022-08-22 10:45:00,90,75,80,55,50,40,25,0,0,Monday,False
0,2022-08-22 11:00:00,90,65,75,55,40,40,25,0,0,Monday,False
0,2022-08-22 11:15:00,85,65,65,50,40,40,15,0,0,Monday,False
0,2022-08-22 11:30:00,85,75,65,45,40,35,15,0,0,Monday,False
0,2022-08-22 11:45:00,85,70,65,45,40,30,20,0,0,Monday,False
0,2022-08-22 12:00:00,95,60,80,45,35,30,20,0,0,Monday,False
0,2022-08-22 12:15:00,95,60,65,45,35,30,20,0,0,Monday,False
0,2022-08-22 12:30:00,95,75,60,45,35,30,25,0,0,Monday,False
0,2022-08-22 12:45:00,100,70,60,45,40,30,15,0,0,Monday,False
0,2022-08-22 13:00:00,95,75,60,50,40,40,15,0,0,Monday,False
0,2022-08-22 13:15:00,85,70,65,50,35,35,20,0,0,Monday,False
0,2022-08-22 13:30:00,75,60,70,50,35,35,20,0,0,Monday,False
0,2022-08-22 13:45:00,80,60,65,45,35,35,25,0,0,Monday,False
0,2022-08-22 14:00:00,80,60,65,40,35,35,25,0,0,Monday,False
0,2022-08-22 14:15:00,80,65,60,40,50,35,15,0,0,Monday,False
0,2022-08-22 14:30:00,85,75,65,45,45,40,15,0,0,Monday,False
0,2022-08-22 14:45:00,90,80,65,45,40,40,20,0,0,Monday,False
0,2022-08-22 15:00:00,90,70,75,45,35,35,25,0,0,Monday,False
0,2022-08-22 15:15:00,80,70,80,45,35,30,25,0,0,Monday,False
0,2022-08-22 15:30:00,75,60,80,45,35,30,15,0,0,Monday,False
0,2022-08-22 15:45:00,70,65,70,40,35,30,15,0,0,Monday,False
0,2022-08-22 16:00:00,70,75,50,35,35,25,20,0,0,Monday,False
0,2022-08-22 16:15:00,65,70,45,35,35,30,20,0,0,Monday,False
