,時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
692,2023-08-15 14:00:00,100,85,65,60,70,40,25,20,1,Tuesday,False
693,2023-08-15 14:15:00,100,65,65,65,65,45,30,20,1,Tuesday,False
694,2023-08-15 14:30:00,90,80,50,65,60,45,35,20,1,Tuesday,False
695,2023-08-15 14:45:00,85,85,50,65,55,45,25,35,1,Tuesday,False
696,2023-08-15 15:00:00,80,85,50,60,25,40,20,30,1,Tuesday,False
697,2023-08-15 15:15:00,80,65,60,60,40,45,30,30,1,Tuesday,False
698,2023-08-15 15:30:00,90,70,50,60,55,45,20,30,1,Tuesday,False
699,2023-08-15 15:45:00,80,70,50,60,65,45,30,35,1,Tuesday,False
700,2023-08-15 16:00:00,85,75,50,65,55,45,15,20,1,Tuesday,False
701,2023-08-15 16:15:00,80,75,50,55,50,35,20,20,1,Tuesday,False
702,2023-08-15 16:30:00,80,75,50,60,45,35,20,20,1,Tuesday,False
703,2023-08-15 16:45:00,80,75,45,65,35,30,25,20,1,Tuesday,False
704,2023-08-15 17:00:00,80,75,40,70,35,30,25,20,1,Tuesday,False
705,2023-08-15 17:15:00,100,75,45,75,45,30,20,30,1,Tuesday,False
706,2023-08-15 17:30:00,115,90,55,70,60,45,20,30,1,Tuesday,False
707,2023-08-15 17:45:00,115,90,55,50,60,50,20,30,1,Tuesday,False
708,2023-08-15 18:00:00,125,85,65,55,60,50,20,35,1,Tuesday,False
709,2023-08-15 18:15:00,105,75,65,65,55,45,25,20,1,Tuesday,False
710,2023-08-15 18:30:00,90,70,50,50,35,45,20,20,1,Tuesday,False
711,2023-08-15 18:45:00,90,75,50,50,45,50,20,20,1,Tuesday,False
712,2023-08-15 19:00:00,95,75,50,55,50,50,15,20,1,Tuesday,False
713,2023-08-15 19:15:00,95,75,50,55,50,50,15,15,1,Tuesday,False
714,2023-08-15 19:30:00,80,65,50,50,45,50,25,20,1,Tuesday,False
715,2023-08-15 19:45:00,70,55,45,50,40,20,25,15,1,Tuesday,False
716,2023-08-15 20:00:00,60,55,40,30,35,15,20,15,1,Tuesday,False
717,2023-08-15 20:15:00,50,40,30,30,15,15,15,20,1,Tuesday,False
718,2023-08-15 20:30:00,0,30,30,30,5,20,15,15,1,Tuesday,False
719,2023-08-15 20:45:00,0,0,0,0,0,0,0,15,1,Tuesday,False
720,2023-08-16 09:00:00,180,0,55,100,15,5,0,15,2,Wednesday,False
721,2023-08-16 09:15:00,180,0,80,120,35,15,0,15,2,Wednesday,False
722,2023-08-16 09:30:00,150,0,90,120,70,40,0,20,2,Wednesday,False
723,2023-08-16 09:45:00,130,0,100,110,75,120,0,35,2,Wednesday,False
724,2023-08-16 10:00:00,120,0,100,90,75,140,5,50,2,Wednesday,False
725,2023-08-16 10:15:00,130,0,90,90,70,140,20,45,2,Wednesday,False
726,2023-08-16 10:30:00,120,0,90,90,65,120,35,50,2,Wednesday,False
727,2023-08-16 10:45:00,110,25,80,95,60,80,35,35,2,Wednesday,False
728,2023-08-16 11:00:00,110,90,70,95,50,60,30,30,2,Wednesday,False
729,2023-08-16 11:15:00,105,130,70,100,55,45,35,30,2,Wednesday,False
730,2023-08-16 11:30:00,100,140,70,80,65,45,35,30,2,Wednesday,False
731,2023-08-16 11:45:00,100,130,70,80,65,60,30,30,2,Wednesday,False
732,2023-08-16 12:00:00,105,110,70,80,55,60,35,45,2,Wednesday,False
733,2023-08-16 12:15:00,110,95,70,95,45,50,30,35,2,Wednesday,False
734,2023-08-16 12:30:00,0,0,0,0,0,0,0,0,2,Wednesday,False
735,2023-08-16 12:45:00,0,0,0,0,0,0,0,0,2,Wednesday,False
736,2023-08-16 13:00:00,100,100,65,80,55,55,30,30,2,Wednesday,False
737,2023-08-16 13:15:00,0,0,0,0,0,0,0,0,2,Wednesday,False
738,2023-08-16 13:30:00,90,95,65,75,60,50,35,30,2,Wednesday,False
739,2023-08-16 13:45:00,90,85,65,80,55,55,40,35,2,Wednesday,False
740,2023-08-16 14:00:00,100,95,65,80,55,55,25,35,2,Wednesday,False
741,2023-08-16 14:15:00,100,90,65,80,55,55,25,35,2,Wednesday,False
742,2023-08-16 14:30:00,100,90,65,80,65,55,35,20,2,Wednesday,False
743,2023-08-16 14:45:00,0,0,0,0,0,0,0,0,2,Wednesday,False
744,2023-08-16 15:00:00,120,105,70,75,70,70,35,30,2,Wednesday,False
745,2023-08-16 15:15:00,100,105,70,75,65,70,40,40,2,Wednesday,False
746,2023-08-16 15:30:00,95,130,75,85,65,75,40,45,2,Wednesday,False
747,2023-08-16 15:45:00,110,130,80,80,65,70,30,40,2,Wednesday,False
748,2023-08-16 16:00:00,120,120,80,85,65,65,30,30,2,Wednesday,False
749,2023-08-16 16:15:00,120,115,60,75,60,55,30,30,2,Wednesday,False
750,2023-08-16 16:30:00,95,110,60,80,60,55,15,35,2,Wednesday,False
751,2023-08-16 16:45:00,95,100,55,75,60,55,25,30,2,Wednesday,False
752,2023-08-16 17:00:00,125,85,65,75,50,55,25,30,2,Wednesday,False
753,2023-08-16 17:15:00,125,110,80,80,45,55,15,40,2,Wednesday,False
754,2023-08-16 17:30:00,120,110,70,80,60,55,30,30,2,Wednesday,False
755,2023-08-16 17:45:00,125,115,80,80,70,55,20,30,2,Wednesday,False
756,2023-08-16 18:00:00,120,110,75,80,70,55,20,30,2,Wednesday,False
757,2023-08-16 18:15:00,110,100,75,80,65,55,25,30,2,Wednesday,False
758,2023-08-16 18:30:00,100,100,70,70,60,45,25,35,2,Wednesday,False
759,2023-08-16 18:45:00,110,95,65,65,60,50,25,35,2,Wednesday,False
760,2023-08-16 19:00:00,95,85,55,60,55,50,15,20,2,Wednesday,False
761,2023-08-16 19:15:00,90,80,55,50,45,45,15,15,2,Wednesday,False
762,2023-08-16 19:30:00,80,70,60,50,30,45,15,15,2,Wednesday,False
763,2023-08-16 19:45:00,75,70,50,50,30,35,25,15,2,Wednesday,False
764,2023-08-16 20:00:00,70,60,55,45,20,25,15,15,2,Wednesday,False
765,2023-08-16 20:15:00,0,50,40,45,5,25,15,15,2,Wednesday,False
766,2023-08-16 20:30:00,0,0,50,40,5,10,20,15,2,Wednesday,False
767,2023-08-16 20:45:00,0,0,0,0,0,0,0,15,2,Wednesday,False
768,2023-08-17 09:00:00,170,130,55,90,5,5,0,5,3,Thursday,False
769,2023-08-17 09:15:00,170,130,85,85,10,15,0,20,3,Thursday,False
770,2023-08-17 09:30:00,160,130,85,85,55,40,0,20,3,Thursday,False
771,2023-08-17 09:45:00,90,130,75,85,70,50,0,25,3,Thursday,False
772,2023-08-17 10:00:00,80,120,75,90,75,55,15,45,3,Thursday,False
773,2023-08-17 10:15:00,120,120,75,90,80,65,20,45,3,Thursday,False
774,2023-08-17 10:30:00,120,120,75,100,85,65,20,55,3,Thursday,False
775,2023-08-17 10:45:00,130,100,80,100,80,60,25,70,3,Thursday,False
776,2023-08-17 11:00:00,120,110,90,90,75,55,25,70,3,Thursday,False
777,2023-08-17 11:15:00,120,100,90,90,70,50,30,40,3,Thursday,False
778,2023-08-17 11:30:00,100,85,90,90,70,50,45,40,3,Thursday,False
779,2023-08-17 11:45:00,95,85,85,90,70,55,40,40,3,Thursday,False
780,2023-08-17 12:00:00,100,85,85,90,70,60,20,40,3,Thursday,False
781,2023-08-17 12:15:00,100,110,85,95,60,55,40,35,3,Thursday,False
782,2023-08-17 12:30:00,110,110,80,110,60,55,25,35,3,Thursday,False
783,2023-08-17 12:45:00,110,110,80,110,60,0,30,35,3,Thursday,False
784,2023-08-17 13:00:00,110,90,80,110,65,0,30,40,3,Thursday,False
785,2023-08-17 13:15:00,110,85,80,110,75,0,30,35,3,Thursday,False
786,2023-08-17 13:30:00,110,100,80,105,80,0,35,40,3,Thursday,False
787,2023-08-17 13:45:00,110,110,80,105,80,0,45,40,3,Thursday,False
788,2023-08-17 14:00:00,115,110,85,95,80,0,45,45,3,Thursday,False
789,2023-08-17 14:15:00,115,115,85,95,80,0,45,50,3,Thursday,False
790,2023-08-17 14:30:00,115,115,85,110,80,0,30,50,3,Thursday,False
791,2023-08-17 14:45:00,115,115,80,110,80,0,35,50,3,Thursday,False
792,2023-08-17 15:00:00,115,115,75,105,90,5,40,40,3,Thursday,False
793,2023-08-17 15:15:00,105,100,80,95,90,70,30,40,3,Thursday,False
794,2023-08-17 15:30:00,110,100,70,100,90,75,40,50,3,Thursday,False
795,2023-08-17 15:45:00,110,100,75,95,80,75,45,50,3,Thursday,False
796,2023-08-17 16:00:00,115,100,75,105,80,75,45,45,3,Thursday,False
797,2023-08-17 16:15:00,115,100,75,120,80,80,35,35,3,Thursday,False
798,2023-08-17 16:30:00,110,100,75,100,75,70,30,35,3,Thursday,False
799,2023-08-17 16:45:00,110,90,80,85,70,60,20,35,3,Thursday,False
800,2023-08-17 17:00:00,130,110,70,90,65,60,25,35,3,Thursday,False
801,2023-08-17 17:15:00,130,110,80,110,65,60,25,40,3,Thursday,False
802,2023-08-17 17:30:00,140,110,85,110,70,60,30,50,3,Thursday,False
803,2023-08-17 17:45:00,130,110,80,100,80,65,30,35,3,Thursday,False
804,2023-08-17 18:00:00,130,100,80,90,80,65,35,30,3,Thursday,False
805,2023-08-17 18:15:00,120,85,80,90,70,65,25,30,3,Thursday,False
806,2023-08-17 18:30:00,120,100,80,90,55,65,25,45,3,Thursday,False
807,2023-08-17 18:45:00,110,100,70,70,55,65,25,35,3,Thursday,False
808,2023-08-17 19:00:00,110,80,70,70,55,70,25,30,3,Thursday,False
809,2023-08-17 19:15:00,90,80,65,60,55,65,20,15,3,Thursday,False
810,2023-08-17 19:30:00,80,70,65,60,50,45,25,20,3,Thursday,False
811,2023-08-17 19:45:00,80,60,70,60,40,35,25,20,3,Thursday,False
812,2023-08-17 20:00:00,0,60,75,50,25,25,20,20,3,Thursday,False
813,2023-08-17 20:15:00,0,55,60,50,25,25,20,15,3,Thursday,False
814,2023-08-17 20:30:00,0,0,50,40,20,30,15,20,3,Thursday,False
815,2023-08-17 20:45:00,0,0,0,0,0,0,0,15,3,Thursday,False
816,2023-08-18 09:00:00,120,140,5,60,15,10,0,15,4,Friday,False
817,2023-08-18 09:15:00,130,150,70,70,20,10,0,30,4,Friday,False
818,2023-08-18 09:30:00,150,145,70,75,55,40,0,35,4,Friday,False
819,2023-08-18 09:45:00,155,135,75,80,75,50,0,50,4,Friday,False
820,2023-08-18 10:00:00,160,140,90,80,65,70,5,50,4,Friday,False
821,2023-08-18 10:15:00,120,140,90,85,65,65,20,35,4,Friday,False
822,2023-08-18 10:30:00,115,130,95,85,60,55,20,35,4,Friday,False
823,2023-08-18 10:45:00,110,115,90,90,50,50,25,45,4,Friday,False
824,2023-08-18 11:00:00,95,90,80,100,45,45,15,35,4,Friday,False
825,2023-08-18 11:15:00,95,70,70,100,50,45,30,35,4,Friday,False
826,2023-08-18 11:30:00,100,70,70,90,55,50,35,15,4,Friday,False
827,2023-08-18 11:45:00,100,85,60,80,50,45,35,20,4,Friday,False
828,2023-08-18 12:00:00,105,95,55,80,55,45,25,35,4,Friday,False
829,2023-08-18 12:15:00,95,95,60,80,60,45,40,50,4,Friday,False
830,2023-08-18 12:30:00,90,90,75,80,60,50,25,45,4,Friday,False
831,2023-08-18 12:45:00,85,90,70,80,55,50,30,35,4,Friday,False
832,2023-08-18 13:00:00,75,100,60,100,55,40,20,35,4,Friday,False
833,2023-08-18 13:15:00,100,100,65,95,55,40,35,35,4,Friday,False
834,2023-08-18 13:30:00,105,95,65,80,55,40,40,40,4,Friday,False
835,2023-08-18 13:45:00,100,90,70,80,55,50,25,40,4,Friday,False
836,2023-08-18 14:00:00,100,80,65,75,50,55,25,40,4,Friday,False
837,2023-08-18 14:15:00,100,80,60,75,50,45,35,35,4,Friday,False
838,2023-08-18 14:30:00,105,80,60,85,50,50,35,35,4,Friday,False
839,2023-08-18 14:45:00,95,90,65,85,50,45,35,40,4,Friday,False
840,2023-08-18 15:00:00,90,95,65,80,55,45,35,50,4,Friday,False
841,2023-08-18 15:15:00,90,100,65,80,55,45,40,40,4,Friday,False
842,2023-08-18 15:30:00,95,100,50,75,55,45,35,35,4,Friday,False
843,2023-08-18 15:45:00,90,100,50,70,55,50,30,20,4,Friday,False
844,2023-08-18 16:00:00,90,80,55,80,55,50,30,40,4,Friday,False
845,2023-08-18 16:15:00,100,75,50,85,50,45,35,40,4,Friday,False
846,2023-08-18 16:30:00,100,75,50,65,45,40,25,35,4,Friday,False
847,2023-08-18 16:45:00,100,100,50,60,45,40,25,35,4,Friday,False
848,2023-08-18 17:00:00,95,90,55,65,45,50,25,35,4,Friday,False
849,2023-08-18 17:15:00,95,100,65,70,60,50,25,40,4,Friday,False
850,2023-08-18 17:30:00,110,110,65,60,60,45,20,40,4,Friday,False
851,2023-08-18 17:45:00,100,100,65,60,60,45,20,20,4,Friday,False
852,2023-08-18 18:00:00,95,100,60,60,60,35,15,20,4,Friday,False
853,2023-08-18 18:15:00,90,100,60,60,60,35,25,35,4,Friday,False
854,2023-08-18 18:30:00,90,90,60,60,55,70,25,35,4,Friday,False
855,2023-08-18 18:45:00,90,90,55,60,40,55,15,40,4,Friday,False
856,2023-08-18 19:00:00,95,85,45,45,40,40,15,35,4,Friday,False
857,2023-08-18 19:15:00,90,75,40,45,45,35,15,15,4,Friday,False
858,2023-08-18 19:30:00,80,70,35,45,45,35,20,35,4,Friday,False
859,2023-08-18 19:45:00,75,55,45,35,35,30,25,15,4,Friday,False
860,2023-08-18 20:00:00,60,50,50,35,15,15,15,20,4,Friday,False
861,2023-08-18 20:15:00,60,45,50,25,5,15,15,20,4,Friday,False
862,2023-08-18 20:30:00,0,40,35,20,5,15,20,15,4,Friday,False
863,2023-08-18 20:45:00,0,0,0,0,20,10,0,15,4,Friday,False
864,2023-08-19 09:00:00,120,120,5,45,5,10,0,5,5,Saturday,False
865,2023-08-19 09:15:00,120,110,50,45,10,10,0,15,5,Saturday,False
866,2023-08-19 09:30:00,130,100,55,60,35,15,0,30,5,Saturday,False
867,2023-08-19 09:45:00,120,100,55,65,60,40,0,20,5,Saturday,False
868,2023-08-19 10:00:00,120,100,55,55,65,45,15,35,5,Saturday,False
869,2023-08-19 10:15:00,110,95,55,60,60,45,15,30,5,Saturday,False
870,2023-08-19 10:30:00,90,95,50,50,45,25,20,45,5,Saturday,False
871,2023-08-19 10:45:00,80,90,40,50,45,25,20,35,5,Saturday,False
872,2023-08-19 11:00:00,90,80,35,45,45,35,15,30,5,Saturday,False
873,2023-08-19 11:15:00,90,75,35,45,40,35,15,30,5,Saturday,False
874,2023-08-19 11:30:00,90,65,30,50,35,45,20,40,5,Saturday,False
875,2023-08-19 11:45:00,90,65,40,50,35,70,15,20,5,Saturday,False
876,2023-08-19 12:00:00,95,65,40,50,40,70,20,20,5,Saturday,False
877,2023-08-19 12:15:00,95,65,50,45,35,45,25,35,5,Saturday,False
878,2023-08-19 12:30:00,75,80,45,45,35,25,25,35,5,Saturday,False
879,2023-08-19 12:45:00,75,70,45,50,35,35,30,35,5,Saturday,False
880,2023-08-19 13:00:00,65,50,45,50,35,35,15,35,5,Saturday,False
881,2023-08-19 13:15:00,70,50,35,50,40,30,20,40,5,Saturday,False
882,2023-08-19 13:30:00,80,50,40,45,35,25,20,20,5,Saturday,False
883,2023-08-19 13:45:00,80,60,40,40,25,25,25,20,5,Saturday,False
884,2023-08-19 14:00:00,80,65,40,35,25,25,30,20,5,Saturday,False
885,2023-08-19 14:15:00,75,65,35,35,30,30,30,20,5,Saturday,False
886,2023-08-19 14:30:00,80,70,35,40,30,30,25,40,5,Saturday,False
887,2023-08-19 14:45:00,80,70,35,45,35,30,20,15,5,Saturday,False
888,2023-08-19 15:00:00,80,70,35,35,35,35,20,35,5,Saturday,False
889,2023-08-19 15:15:00,80,70,35,40,35,50,25,20,5,Saturday,False
890,2023-08-19 15:30:00,70,70,50,55,40,50,25,40,5,Saturday,False
891,2023-08-19 15:45:00,65,70,45,50,45,50,15,20,5,Saturday,False
892,2023-08-19 16:00:00,70,70,45,45,45,40,15,20,5,Saturday,False
893,2023-08-19 16:15:00,70,70,35,40,40,35,30,40,5,Saturday,False
894,2023-08-19 16:30:00,80,70,35,40,45,35,20,35,5,Saturday,False
895,2023-08-19 16:45:00,90,70,30,40,45,35,25,35,5,Saturday,False
896,2023-08-19 17:00:00,80,70,40,40,50,25,15,40,5,Saturday,False
897,2023-08-19 17:15:00,90,60,40,40,40,45,15,40,5,Saturday,False
898,2023-08-19 17:30:00,85,55,35,30,30,40,15,20,5,Saturday,False
899,2023-08-19 17:45:00,90,65,30,25,30,40,15,15,5,Saturday,False
900,2023-08-19 18:00:00,90,60,25,35,30,35,20,20,5,Saturday,False
901,2023-08-19 18:15:00,85,60,40,35,25,40,25,15,5,Saturday,False
902,2023-08-19 18:30:00,75,60,35,35,35,35,25,20,5,Saturday,False
903,2023-08-19 18:45:00,80,60,35,35,35,30,15,15,5,Saturday,False
904,2023-08-19 19:00:00,75,50,35,35,20,20,15,15,5,Saturday,False
905,2023-08-19 19:15:00,70,45,30,30,15,20,20,20,5,Saturday,False
906,2023-08-19 19:30:00,60,45,25,25,15,15,25,15,5,Saturday,False
907,2023-08-19 19:45:00,55,45,25,20,15,10,25,15,5,Saturday,False
908,2023-08-19 20:00:00,50,35,20,10,5,15,15,15,5,Saturday,False
909,2023-08-19 20:15:00,40,25,15,10,5,5,15,20,5,Saturday,False
910,2023-08-19 20:30:00,0,25,15,5,5,5,20,20,5,Saturday,False
911,2023-08-19 20:45:00,0,0,15,5,5,5,0,25,5,Saturday,False
912,2023-08-20 09:00:00,130,0,60,60,10,5,0,5,6,Sunday,False
913,2023-08-20 09:15:00,135,0,65,75,15,15,0,35,6,Sunday,False
914,2023-08-20 09:30:00,135,0,50,70,50,30,0,20,6,Sunday,False
915,2023-08-20 09:45:00,120,45,45,60,60,30,0,30,6,Sunday,False
916,2023-08-20 10:00:00,120,95,40,65,50,50,0,30,6,Sunday,False
917,2023-08-20 10:15:00,90,90,50,50,40,45,20,30,6,Sunday,False
918,2023-08-20 10:30:00,75,80,45,50,35,30,25,35,6,Sunday,False
919,2023-08-20 10:45:00,80,90,45,45,35,30,25,40,6,Sunday,False
920,2023-08-20 11:00:00,80,100,45,45,35,25,25,40,6,Sunday,False
921,2023-08-20 11:15:00,85,90,45,45,35,25,25,35,6,Sunday,False
922,2023-08-20 11:30:00,100,75,35,50,50,30,15,35,6,Sunday,False
923,2023-08-20 11:45:00,70,50,35,50,50,25,20,25,6,Sunday,False
924,2023-08-20 12:00:00,65,50,35,50,45,40,20,20,6,Sunday,False
925,2023-08-20 12:15:00,65,60,45,50,45,40,25,35,6,Sunday,False
926,2023-08-20 12:30:00,80,75,45,40,40,40,25,15,6,Sunday,False
927,2023-08-20 12:45:00,80,60,35,35,35,35,15,20,6,Sunday,False
928,2023-08-20 13:00:00,80,60,35,35,35,30,30,20,6,Sunday,False
929,2023-08-20 13:15:00,80,50,35,45,30,30,15,30,6,Sunday,False
930,2023-08-20 13:30:00,75,65,30,50,30,35,20,20,6,Sunday,False
931,2023-08-20 13:45:00,75,75,35,45,30,35,25,35,6,Sunday,False
932,2023-08-20 14:00:00,75,75,30,50,30,35,25,15,6,Sunday,False
933,2023-08-20 14:15:00,70,80,30,45,30,35,15,15,6,Sunday,False
934,2023-08-20 14:30:00,70,70,30,40,30,25,15,20,6,Sunday,False
935,2023-08-20 14:45:00,70,50,30,40,35,25,25,20,6,Sunday,False
936,2023-08-20 15:00:00,70,60,40,25,35,20,20,35,6,Sunday,False
937,2023-08-20 15:15:00,75,75,40,50,35,20,25,35,6,Sunday,False
938,2023-08-20 15:30:00,75,80,40,50,35,40,15,35,6,Sunday,False
939,2023-08-20 15:45:00,80,80,40,45,45,35,15,40,6,Sunday,False
940,2023-08-20 16:00:00,80,60,35,35,55,30,20,35,6,Sunday,False
941,2023-08-20 16:15:00,80,60,35,35,55,30,20,20,6,Sunday,False
942,2023-08-20 16:30:00,80,75,35,35,40,30,20,20,6,Sunday,False
943,2023-08-20 16:45:00,80,75,35,40,30,30,25,20,6,Sunday,False
944,2023-08-20 17:00:00,80,65,35,40,25,25,15,20,6,Sunday,False
945,2023-08-20 17:15:00,85,65,40,35,30,25,15,35,6,Sunday,False
946,2023-08-20 17:30:00,85,60,35,0,35,35,15,35,6,Sunday,False
947,2023-08-20 17:45:00,85,60,35,0,45,35,20,15,6,Sunday,False
948,2023-08-20 18:00:00,80,55,60,0,45,40,25,15,6,Sunday,False
949,2023-08-20 18:15:00,80,50,60,0,30,40,25,15,6,Sunday,False
950,2023-08-20 18:30:00,80,70,60,0,25,30,15,40,6,Sunday,False
951,2023-08-20 18:45:00,75,65,60,0,25,30,15,20,6,Sunday,False
952,2023-08-20 19:00:00,65,50,50,5,30,30,15,20,6,Sunday,False
953,2023-08-20 19:15:00,65,60,40,35,30,25,20,15,6,Sunday,False
954,2023-08-20 19:30:00,60,55,25,40,25,5,20,15,6,Sunday,False
955,2023-08-20 19:45:00,50,45,25,40,15,5,25,15,6,Sunday,False
956,2023-08-20 20:00:00,40,40,25,30,5,10,15,20,6,Sunday,False
957,2023-08-20 20:15:00,40,40,20,15,5,5,15,15,6,Sunday,False
958,2023-08-20 20:30:00,35,30,20,10,5,5,25,15,6,Sunday,False
959,2023-08-20 20:45:00,0,0,0,0,0,0,0,0,6,Sunday,False
960,2023-08-21 09:00:00,100,110,40,50,5,5,0,15,0,Monday,False
961,2023-08-21 09:15:00,100,100,60,60,15,15,0,20,0,Monday,False
962,2023-08-21 09:30:00,120,110,60,70,45,30,0,15,0,Monday,False
963,2023-08-21 09:45:00,120,110,65,75,60,45,0,20,0,Monday,False
964,2023-08-21 10:00:00,110,130,80,75,70,50,5,45,0,Monday,False
965,2023-08-21 10:15:00,110,110,80,95,75,50,25,65,0,Monday,False
966,2023-08-21 10:30:00,110,110,85,95,75,50,20,55,0,Monday,False
967,2023-08-21 10:45:00,100,110,85,85,75,50,25,35,0,Monday,False
968,2023-08-21 11:00:00,100,110,75,85,70,60,30,30,0,Monday,False
969,2023-08-21 11:15:00,90,100,75,80,70,60,45,35,0,Monday,False
970,2023-08-21 11:30:00,90,95,75,90,75,55,30,35,0,Monday,False
971,2023-08-21 11:45:00,90,80,75,100,70,50,35,30,0,Monday,False
972,2023-08-21 12:00:00,90,70,70,100,65,50,40,40,0,Monday,False
973,2023-08-21 12:15:00,100,85,65,110,65,45,40,60,0,Monday,False
974,2023-08-21 12:30:00,100,90,65,100,60,50,40,45,0,Monday,False
975,2023-08-21 12:45:00,100,100,65,100,60,50,30,30,0,Monday,False
976,2023-08-21 13:00:00,100,110,70,90,60,50,30,35,0,Monday,False
977,2023-08-21 13:15:00,100,90,70,90,60,50,35,35,0,Monday,False
978,2023-08-21 13:30:00,100,85,70,80,60,45,35,35,0,Monday,False
979,2023-08-21 13:45:00,100,80,65,75,75,50,40,35,0,Monday,False
980,2023-08-21 14:00:00,100,80,65,80,75,50,25,45,0,Monday,False
981,2023-08-21 14:15:00,100,80,65,80,65,55,30,45,0,Monday,False
982,2023-08-21 14:30:00,85,70,75,80,65,60,30,50,0,Monday,False
983,2023-08-21 14:45:00,85,85,75,90,75,60,35,40,0,Monday,False
984,2023-08-21 15:00:00,95,95,80,90,75,60,40,50,0,Monday,False
985,2023-08-21 15:15:00,100,95,70,100,65,50,45,35,0,Monday,False
986,2023-08-21 15:30:00,105,95,70,95,65,55,35,50,0,Monday,False
987,2023-08-21 15:45:00,105,80,70,90,65,60,35,40,0,Monday,False
988,2023-08-21 16:00:00,100,80,75,85,70,55,35,40,0,Monday,False
989,2023-08-21 16:15:00,100,85,75,80,95,45,40,40,0,Monday,False
990,2023-08-21 16:30:00,100,85,70,75,90,50,40,40,0,Monday,False
991,2023-08-21 16:45:00,100,80,65,70,75,50,25,35,0,Monday,False
992,2023-08-21 17:00:00,110,90,70,75,60,50,30,50,0,Monday,False
993,2023-08-21 17:15:00,105,90,70,80,55,50,30,50,0,Monday,False
994,2023-08-21 17:30:00,120,100,140,90,60,50,20,35,0,Monday,False
995,2023-08-21 17:45:00,120,110,140,90,70,60,35,20,0,Monday,False
996,2023-08-21 18:00:00,125,110,140,85,70,70,25,35,0,Monday,False
997,2023-08-21 18:15:00,125,105,90,80,70,55,30,40,0,Monday,False
998,2023-08-21 18:30:00,125,105,65,80,60,45,30,40,0,Monday,False
999,2023-08-21 18:45:00,120,105,70,70,55,50,30,45,0,Monday,False
1000,2023-08-21 19:00:00,110,105,70,55,60,50,20,20,0,Monday,False
1001,2023-08-21 19:15:00,100,95,70,55,55,50,25,15,0,Monday,False
1002,2023-08-21 19:30:00,100,80,70,60,50,40,25,15,0,Monday,False
1003,2023-08-21 19:45:00,120,75,60,60,45,35,25,20,0,Monday,False
1004,2023-08-21 20:00:00,0,75,60,50,25,25,25,20,0,Monday,False
1005,2023-08-21 20:15:00,0,45,55,35,5,25,15,20,0,Monday,False
1006,2023-08-21 20:30:00,0,0,0,30,15,15,15,20,0,Monday,False
1007,2023-08-21 20:45:00,0,0,0,0,0,0,0,15,0,Monday,False
1008,2023-08-22 09:00:00,130,100,40,70,5,5,0,20,1,Tuesday,False
1009,2023-08-22 09:15:00,140,110,60,70,10,15,0,15,1,Tuesday,False
1010,2023-08-22 09:30:00,110,120,60,70,60,30,0,15,1,Tuesday,False
1011,2023-08-22 09:45:00,110,110,65,65,65,55,0,40,1,Tuesday,False
1012,2023-08-22 10:00:00,120,120,65,70,60,65,5,40,1,Tuesday,False
1013,2023-08-22 10:15:00,120,120,65,80,65,65,20,50,1,Tuesday,False
1014,2023-08-22 10:30:00,75,120,75,80,65,50,20,50,1,Tuesday,False
1015,2023-08-22 10:45:00,100,120,75,80,65,35,15,40,1,Tuesday,False
1016,2023-08-22 11:00:00,100,120,75,90,50,50,30,35,1,Tuesday,False
1017,2023-08-22 11:15:00,115,90,75,90,50,55,30,35,1,Tuesday,False
1018,2023-08-22 11:30:00,95,70,50,115,55,50,35,35,1,Tuesday,False
1019,2023-08-22 11:45:00,100,70,50,90,50,50,35,20,1,Tuesday,False
1020,2023-08-22 12:00:00,95,70,65,90,50,40,35,40,1,Tuesday,False
1021,2023-08-22 12:15:00,100,100,65,70,45,40,20,35,1,Tuesday,False
1022,2023-08-22 12:30:00,95,110,65,65,50,40,25,35,1,Tuesday,False
1023,2023-08-22 12:45:00,95,100,65,70,55,45,30,30,1,Tuesday,False
1024,2023-08-22 13:00:00,85,100,65,80,55,45,30,30,1,Tuesday,False
1025,2023-08-22 13:15:00,85,90,60,0,55,50,35,35,1,Tuesday,False
1026,2023-08-22 13:30:00,95,85,75,0,50,50,20,45,1,Tuesday,False
1027,2023-08-22 13:45:00,115,85,80,0,50,50,25,30,1,Tuesday,False
1028,2023-08-22 14:00:00,115,105,80,0,55,50,25,30,1,Tuesday,False
1029,2023-08-22 14:15:00,115,115,70,0,55,55,30,35,1,Tuesday,False
1030,2023-08-22 14:30:00,110,115,70,0,60,55,35,35,1,Tuesday,False
1031,2023-08-22 14:45:00,110,115,70,0,65,55,35,45,1,Tuesday,False
1032,2023-08-22 15:00:00,110,90,70,20,65,60,40,45,1,Tuesday,False
1033,2023-08-22 15:15:00,110,85,65,85,65,60,40,45,1,Tuesday,False
1034,2023-08-22 15:30:00,110,85,65,0,60,0,25,30,1,Tuesday,False
1035,2023-08-22 15:45:00,65,80,55,0,40,0,30,20,1,Tuesday,False
1036,2023-08-22 16:00:00,120,85,50,0,40,0,35,30,1,Tuesday,False
1037,2023-08-22 16:15:00,130,100,55,0,50,0,35,45,1,Tuesday,False
